Date,High,Low,Open,Close,Volume,Adj Close
2000-01-04,4.962240219116211,4.838183879852295,4.962240219116211,4.962240219116211,100357.0,3.416651964187622
2000-01-05,5.293056011199951,4.962240219116211,4.962240219116211,5.169000148773193,1966130.0,3.5590131282806396
2000-01-06,5.210351943969727,5.044943809509277,5.127647876739502,5.169000148773193,1630634.0,3.5590131282806396
2000-01-07,5.293056011199951,5.086296081542969,5.251704216003418,5.210351943969727,737428.0,3.587484836578369
2000-01-10,5.375760078430176,5.127647876739502,5.210351943969727,5.293056011199951,944758.0,3.6444296836853027
2000-01-11,5.4584641456604,5.169000148773193,5.293056011199951,5.251704216003418,765380.0,3.6159567832946777
2000-01-12,5.251704216003418,5.169000148773193,5.251704216003418,5.210351943969727,397804.0,3.587484836578369
2000-01-13,5.251704216003418,5.127647876739502,5.169000148773193,5.251704216003418,371204.0,3.6159567832946777
2000-01-14,5.334407806396484,5.210351943969727,5.251704216003418,5.293056011199951,613996.0,3.6444296836853027
2000-01-17,5.665224075317383,5.210351943969727,5.334407806396484,5.623871803283691,1895917.0,3.8722057342529297
2000-01-18,5.871984004974365,5.541168212890625,5.623871803283691,5.789279937744141,1830261.0,3.986093759536743
2000-01-19,6.161448001861572,5.623871803283691,5.747928142547607,6.161448001861572,3047231.0,4.242342948913574
2000-01-20,6.368207931518555,5.747928142547607,6.3268561363220215,5.747928142547607,1968935.0,3.9576222896575928
2000-01-21,5.623871803283691,5.375760078430176,5.541168212890625,5.4584641456604,1344373.0,3.758317232131958
2000-01-24,5.541168212890625,5.293056011199951,5.375760078430176,5.541168212890625,793683.0,3.8152618408203125
2000-01-25,5.747928142547607,5.541168212890625,5.541168212890625,5.747928142547607,1159605.0,3.9576222896575928
2000-01-26,5.871984004974365,5.623871803283691,5.789279937744141,5.830632209777832,1042271.0,4.014566421508789
2000-01-27,6.0373921394348145,5.789279937744141,5.830632209777832,5.996039867401123,1555593.0,4.12845516204834
2000-01-28,6.161448001861572,5.996039867401123,6.0373921394348145,6.078743934631348,1557831.0,4.185398101806641
2000-01-31,6.409560203552246,5.871984004974365,6.3268561363220215,6.2027997970581055,3985296.0,4.270814418792725
2000-02-01,6.244152069091797,6.0373921394348145,6.244152069091797,6.2027997970581055,2199849.0,4.270814418792725
