Date,High,Low,Open,Close,Volume,Adj Close
2000-01-19,23.899999618530273,23.899999618530273,23.899999618530273,23.899999618530273,267000.0,8.308232307434082
2000-01-20,25.5,25.5,25.5,25.5,413000.0,8.86443042755127
2000-01-21,27.200000762939453,24.200000762939453,27.200000762939453,25.899999618530273,1393000.0,9.003480911254883
2000-01-24,25.5,24.100000381469727,24.100000381469727,25.5,618247.0,8.86443042755127
2000-01-25,26.0,25.0,25.600000381469727,26.0,860348.0,9.03824234008789
2000-01-26,26.200000762939453,25.0,26.200000762939453,25.600000381469727,351000.0,8.899192810058594
2000-01-27,25.600000381469727,25.0,25.5,25.399999618530273,299009.0,8.829668045043945
2000-01-28,25.700000762939453,25.0,25.600000381469727,25.700000762939453,413056.0,8.933956146240234
2000-01-31,25.600000381469727,25.299999237060547,25.299999237060547,25.5,229000.0,8.86443042755127
2000-02-01,25.899999618530273,25.600000381469727,25.799999237060547,25.899999618530273,326081.0,9.003480911254883
2000-02-09,27.5,25.899999618530273,27.5,26.299999237060547,430000.0,9.142532348632812
2000-02-10,26.200000762939453,25.600000381469727,26.0,26.200000762939453,194010.0,9.107769012451172
2000-02-11,27.200000762939453,25.799999237060547,26.299999237060547,27.0,793000.0,9.385868072509766
2000-02-14,27.200000762939453,26.399999618530273,26.899999618530273,27.100000381469727,371000.0,9.420631408691406
2000-02-15,27.200000762939453,26.100000381469727,27.100000381469727,27.100000381469727,383001.0,9.420631408691406
2000-02-16,28.899999618530273,26.799999237060547,27.200000762939453,28.899999618530273,683000.0,10.046355247497559
2000-02-17,29.600000381469727,28.0,29.0,28.100000381469727,566029.0,9.768258094787598
2000-02-18,29.299999237060547,27.700000762939453,27.700000762939453,29.100000381469727,397017.0,10.11588191986084
2000-02-21,30.5,29.399999618530273,29.899999618530273,29.5,210000.0,10.254928588867188
2000-02-22,30.0,27.600000381469727,28.299999237060547,30.0,356003.0,10.428742408752441
2000-02-23,31.0,30.0,31.0,30.0,227000.0,10.428742408752441
2000-02-24,30.299999237060547,29.200000762939453,30.0,29.299999237060547,196000.0,10.185406684875488
2000-02-25,30.0,28.100000381469727,28.600000381469727,30.0,241892.0,10.428742408752441
2000-02-29,29.700000762939453,28.5,28.5,29.299999237060547,69000.0,10.185406684875488
2000-03-01,29.600000381469727,28.700000762939453,29.299999237060547,29.299999237060547,85000.0,10.185406684875488
2000-03-02,29.5,29.0,29.5,29.100000381469727,72000.0,10.11588191986084
2000-03-03,29.600000381469727,27.700000762939453,28.700000762939453,29.5,379000.0,10.254928588867188
2000-03-06,29.5,28.299999237060547,29.299999237060547,29.299999237060547,330000.0,10.185406684875488
2000-03-07,29.5,28.299999237060547,28.600000381469727,29.100000381469727,224000.0,10.11588191986084
2000-03-08,28.799999237060547,28.299999237060547,28.799999237060547,28.700000762939453,263000.0,9.976832389831543
2000-03-09,29.0,28.299999237060547,28.700000762939453,28.299999237060547,137302.0,9.83778190612793
2000-03-10,29.0,28.200000762939453,29.0,28.399999618530273,84538.0,9.872541427612305
2000-03-13,28.399999618530273,26.5,28.399999618530273,26.5,86000.0,9.212056159973145
2000-03-14,25.299999237060547,24.700000762939453,24.700000762939453,25.0,258033.0,8.690617561340332
2000-03-15,25.0,23.299999237060547,25.0,23.299999237060547,552000.0,8.09965705871582
2000-03-16,22.799999237060547,21.700000762939453,21.700000762939453,22.5,365000.0,7.821556091308594
2000-03-17,22.100000381469727,21.0,22.100000381469727,21.200000762939453,158000.0,7.369643688201904
2000-03-20,20.5,20.5,20.5,20.5,7000.0,7.12630558013916
2000-03-21,21.899999618530273,19.799999237060547,19.799999237060547,21.899999618530273,94121.0,7.612982749938965
2000-03-22,23.0,21.5,22.299999237060547,22.0,97042.0,7.6477460861206055
2000-03-23,23.0,22.299999237060547,23.0,22.899999618530273,142102.0,7.960605621337891
2000-03-24,23.5,22.100000381469727,22.899999618530273,22.799999237060547,136158.0,7.925845623016357
2000-03-27,23.5,22.600000381469727,23.5,22.600000381469727,24000.0,7.856319904327393
2000-03-28,24.0,22.799999237060547,22.799999237060547,23.799999237060547,247000.0,8.273468017578125
2000-03-29,24.299999237060547,23.100000381469727,23.100000381469727,24.200000762939453,198000.0,8.412519454956055
2000-03-30,24.799999237060547,24.100000381469727,24.299999237060547,24.100000381469727,137000.0,8.377758026123047
2000-03-31,24.600000381469727,23.200000762939453,24.600000381469727,24.299999237060547,129000.0,8.447282791137695
2000-04-05,24.799999237060547,24.299999237060547,24.299999237060547,24.799999237060547,158000.0,8.62109375
2000-04-06,26.0,24.5,24.799999237060547,25.899999618530273,428000.0,9.003480911254883
2000-04-07,27.399999618530273,26.200000762939453,26.200000762939453,27.0,436000.0,9.385868072509766
2000-04-10,27.399999618530273,26.100000381469727,27.399999618530273,27.399999618530273,269000.0,9.524916648864746
2000-04-11,27.0,26.0,27.0,26.899999618530273,249167.0,9.351105690002441
2000-04-12,26.299999237060547,25.899999618530273,26.0,26.299999237060547,184000.0,9.142532348632812
2000-04-13,26.799999237060547,25.0,25.899999618530273,26.0,208118.0,9.03824234008789
2000-04-14,26.0,25.100000381469727,26.0,26.0,148065.0,9.03824234008789
2000-04-17,26.200000762939453,24.200000762939453,24.200000762939453,26.200000762939453,157000.0,9.107769012451172
2000-04-18,26.399999618530273,25.700000762939453,25.899999618530273,26.399999618530273,86000.0,9.177291870117188
2000-04-19,26.100000381469727,24.600000381469727,26.0,25.899999618530273,125150.0,9.003480911254883
2000-04-20,25.799999237060547,25.0,25.399999618530273,25.5,98004.0,8.86443042755127
2000-04-21,25.5,24.899999618530273,24.899999618530273,24.899999618530273,89005.0,8.655856132507324
2000-04-24,25.899999618530273,23.899999618530273,25.299999237060547,24.899999618530273,52000.0,8.655856132507324
2000-04-25,24.600000381469727,23.600000381469727,24.600000381469727,24.5,33000.0,8.516805648803711
2000-04-26,24.600000381469727,23.299999237060547,24.600000381469727,23.299999237060547,90000.0,8.09965705871582
2000-04-27,24.5,22.5,22.5,23.700000762939453,74000.0,8.2387056350708
2000-04-28,24.200000762939453,23.399999618530273,23.399999618530273,24.0,22000.0,8.34299373626709
2000-05-02,24.0,22.600000381469727,23.899999618530273,22.600000381469727,94000.0,7.856319904327393
2000-05-03,22.600000381469727,21.299999237060547,22.600000381469727,22.5,134000.0,7.821556091308594
2000-05-04,23.0,21.5,21.5,23.0,122000.0,7.9953694343566895
2000-05-05,23.600000381469727,22.5,22.5,23.600000381469727,40000.0,8.20394515991211
2000-05-08,24.0,23.600000381469727,23.600000381469727,23.600000381469727,14000.0,8.20394515991211
2000-05-10,23.600000381469727,22.600000381469727,23.399999618530273,23.5,22000.0,8.169181823730469
2000-05-11,24.0,23.600000381469727,24.0,23.700000762939453,42000.0,8.2387056350708
2000-05-12,24.0,22.100000381469727,22.100000381469727,24.0,138000.0,8.34299373626709
2000-05-15,24.399999618530273,23.600000381469727,24.0,24.200000762939453,97005.0,8.412519454956055
2000-05-16,24.200000762939453,23.399999618530273,24.200000762939453,24.0,34071.0,8.34299373626709
2000-05-17,24.0,23.600000381469727,23.799999237060547,24.0,41001.0,8.34299373626709
2000-05-18,23.799999237060547,23.600000381469727,23.799999237060547,23.799999237060547,92497.0,8.273468017578125
2000-05-19,23.600000381469727,22.700000762939453,23.600000381469727,23.200000762939453,69348.0,8.064895629882812
2000-05-22,24.600000381469727,22.899999618530273,22.899999618530273,23.600000381469727,125000.0,8.20394515991211
2000-05-23,23.5,23.100000381469727,23.5,23.299999237060547,63000.0,8.09965705871582
2000-05-24,23.100000381469727,22.799999237060547,23.100000381469727,22.799999237060547,92065.0,7.925845623016357
